  count TLD     TLDLegitimateProb
 112535 com	0.5229071
  18793 org	0.0799628
   7096 net	0.0384199
   6508 app	0.001502
   6395 uk	0.028555
   5420 co	0.0059772
   4201 io	0.0129268
   3996 de	0.0326503
   3873 ru	0.0180132
   2979 au	0.0100856
   2345 dev	0.0009613
   2329 top	0.0002752
   2219 jp	0.0230451
   1887 it	0.012178
   1861 edu	0.0115013
   1858 fr	0.0141483
   1846 br	0.0094423
   1727 nl	0.0082003
   1614 ca	0.0101825
   1566 info	0.0075051
   1482 site	0.0017656
   1473 xyz	0.0017496
   1461 link	0.0003306
   1379 in	0.0050842
   1339 pl	0.0069695
   1276 gov	0.0033282
   1203 cf	0.0001858
   1111 ga	0.0002256
   1108 us	0.0045585
   1004 me	0.0036375
